Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
b5789b71-fc8e-3b7e-9eb2-3fc577943117,ATHOL MEMORIAL HOSPITAL INCORPORATED,81 RESERVOIR DRIVE,ATHOL,MA,013314901,42.581152349999996,-72.18775715069674,9782485135,0.0,46
94ac48ba-e215-3ab9-ba88-a0b926d29cef,MEDFORD REHABILITATION AND NURSING CENTER,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,7813964400,0.0,23
069b90f9-309b-35e4-b990-d1dbacb962cc,MONT MARIE REHABILITATION & HEALTHCARE CENTER,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,4135386050,0.0,81
b3f4de6b-901d-3856-ba81-35dc48a63d17,BLUEPRINT HEALTHCARE LLC,451 ANDOVER ST STE 205,NORTH ANDOVER,MA,018455079,42.6734518,-71.1268776,9789832435,0.0,13
e5ce3b83-f5e6-308d-aa64-82539fc2d906,FIRST CHOICE HEALTHCARE  INC.,1842 BEACON ST,BROOKLINE,MA,024451922,42.33728028715071,-71.14536064081996,6172934594,0.0,1
f438b8e0-d856-328a-b193-2b014fc4cb97,D'YOUVILLE SENIOR CARE,981 VARNUM AVENUE,LOWELL,MA,018541913,42.64591185,-71.36487149058269,9784545681,0.0,10
a2047ff6-62f2-34d7-beb9-7e164d989c75,RECUPERATIVE SERVICES UNIT-HEBREW REHAB CENTER,1200 CENTRE STREET,ROSLINDALE,MA,021311011,42.29768,-71.130463,6173258000,0.0,5
936ceb96-2b12-371f-aa68-ee02a9c06f4c,PRIMARY CARE NORTH PC,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,7815959581,0.0,52
48a6d3ab-50ef-349e-8945-2558a78f378e,SAINT ANNE'S HOSPITAL,795 MIDDLE ST,SWANSEA,MA,027774114,41.730919,-71.208117,5086745600,0.0,40
0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,LIFE CARE CENTER OF THE NORTH SHORE,111 BIRCH STREET,LYNN,MA,019021574,42.47859105,-70.93458444045801,7815929667,0.0,14
cabc0f0d-dcca-34a2-bc6b-519ed1cc7f74,ACHIEVE WELLNESS  LLC,191 MERRIMACK ST STE 712,HAVERHILL,MA,018306199,42.7742236,-71.08181133783422,9788914928,0.0,16
7b7ce654-a413-37d1-9d34-97240c0ac580,WOONSOCKET URGENT CARE PC,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,5083184466,0.0,2
929528f5-8239-36c7-aacb-39424ede9cc5,KIMBALL FARMS NURSING CARE CENTER,40 SUNSET AVENUE,LENOX,MA,012402018,42.35951405,-73.28778674276077,4136375011,0.0,5
7b20d1c4-c56b-3647-801c-5e4e13679073,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH INC,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,5087462000,0.0,31
df852cb2-9fe0-3c90-87ac-46e5f980ee3b,HOSPICE OF NASHOBA NURSING SERVICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,014642907,42.552462649999995,-71.62383665745185,9784256675,0.0,7
281525ef-5743-34a8-9339-66c8b4be6668,NOTRE DAME HOSPICE,555 PLANTATION STREET,WORCESTER,MA,016052376,42.2907683,-71.7649752,5088525505,0.0,7
2399f9b0-28d7-3355-ae52-474326a3b021,FAMILY HEALTH CENTER OF WORCESTER  INC.,23 N ASHLAND ST,WORCESTER,MA,016093041,42.26901755,-71.80739730766234,5087542860,0.0,59
3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,HALLMARK HEALTH URGENT CARE PHYSICIANS LLC,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,7812801699,0.0,216
c0132cf6-1703-3aad-89b4-cc2f2bbc123e,MARISTHILL NURSING & REHABILITATION CENTER,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,7818930240,0.0,2
d5920b72-ac1a-3ec4-81ca-e3b75cb7aadd,Causeway OPC,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,800-865-3384,0.0,1311
c4e5b33c-17b8-3f51-a8ba-a327d54e642a,PRIMARY CARE MEDICINE AND PEDIATRICS  LLC,94 N ELM ST,WESTFIELD,MA,010852917,42.1322823,-72.7436679,4135621650,0.0,102
0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,MARIAN MANOR,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,6172683333,0.0,9
cc400ddc-c38d-3604-8d89-cea21555719f,NEEDHAM FAMILY PRACTICE ASSOC. P.C.,87 CHESTNUT ST,NATICK,MA,017603644,42.293559188306446,-71.35158050924959,7814445515,0.0,45
10dcd91e-6eda-385b-bafb-d5e1ae92dc34,INTEGRATIVE MEDICINE AND HOLISTIC WELLNESS CENTERS LLC,677 W MAIN ST,HYANNIS,MA,026013493,41.652312699999996,-70.32027525205335,5087900606,0.0,28
cdc87240-38e9-36f8-959b-706642e01e11,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,6175733089,0.0,46
c6b019eb-28ec-36f6-abf3-bcc4d1d58966,DUTTON FAMILY CARE ASSOCIATES LLP,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,7812450402,0.0,24
b3312a2d-37e9-35a8-b50d-6c165c437baa,DIMOCK COMMUNITY HEALTH CENTER  INC,45 DIMOCK ST,ROXBURY,MA,021191029,42.32030665,-71.09721114916246,6174428800,0.0,52
2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,TEWKSBURY HOSPITAL,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,9788517321,0.0,971
a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,LOWELL COMMUNITY HEALTH CENTER,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,9783228590,0.0,2
7dddc0c2-9f1d-3e4e-b2f2-fc7e6abbed31,ALTERNATIVE HOME HEALTH CARE  LLC,160 MERRIMACK STREET  SUITE 1,METHUEN,MA,018446117,42.7334079,-71.13599310716302,9786577444,0.0,2
82c72223-f521-3a34-9b9b-4ff366365399,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,QUINCY,MA,021691870,42.2509914,-71.0037374,6175062000,0.0,206
423ee6a6-6928-3a01-a49d-9687361747a4,SALEM REHAB CENTER LLC,7 LORING HILLS AVE,SALEM,MA,019704267,42.48646565,-70.90338797731044,9787415700,0.0,1
04b252db-4231-3cb5-963d-6f096fb4b97c,DEDHAM MEDICAL ASSOCIATES URGENT CARE CENTER LLC,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,7813291400,0.0,146
83579123-f29c-39b8-9f5f-8f79e91683c7,NASH HEALTH CARE PRACTICES LLC,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,5083457129,0.0,51
e2eab39c-5195-34aa-b35f-e89e37cfed01,SOUTH SHORE HOSPITAL INC.,55 FOGG ROAD,WEYMOUTH,MA,021893141,42.175539799999996,-70.9539153674405,7813408000,0.0,1016
a977feef-f585-3fa8-8deb-7e60fc2cab30,HORIZON HOME CARE  LLC,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,9788517775,0.0,11
1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,CIRCLE HEALTH URGENT CARE LLC,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,9783230302,0.0,4
497f39dd-280e-3d58-af5b-c5e3a3a09b10,CAPE COD HOSPITAL INC,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,5087711800,0.0,93
eaaf102d-0188-3a69-a751-030645e2a7b0,TREMONT HEALTH CARE CENTER,605 MAIN STREET,WAREHAM,MA,025711031,41.76766153042966,-70.73096212925822,5082951040,0.0,16
0d7fd824-1c7b-3f8b-a662-f6c2005e82e1,OVERLOOK MASONIC HEALTH CENTER,88 MASONIC HOME ROAD,CHARLTON,MA,015071394,42.1389039,-71.9782681,5082487344,0.0,42
6618f4ef-656a-347f-b61e-ed4d6c21763a,ZAHEEN MEDICAL CENTER LLC,231 SUTTON ST STE 1A,NORTH ANDOVER,MA,018451620,42.70554405,-71.12856345,9786551042,0.0,41
7445ae34-b648-3d3a-b8cf-0eb630061b6e,CARING HOSPICE SERVICES OF MASSACHUSETTS  LLC,34 CEDAR ST STE 4,WEST ROXBURY,MA,021324338,42.2792649,-71.1494972,7329016600,0.0,3
a2df2aea-9c53-31f4-baea-02ea5ea1e553,BUCKLEY-GREENFIELD HEALTHCARE CENTER,95 LAUREL STREET,GREENFIELD,MA,013013106,42.58163075,-72.61795013515538,4137743143,0.0,13
18a96051-91f4-3cba-af96-056ea14dfee0,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVENUE,NEWBURYPORT,MA,019503872,42.81369325,-70.89091645747592,9784631056,0.0,16
41e2a44c-477c-3511-96f9-12c476aa3b6a,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 E NEWTON ST,BOSTON,MA,021183553,42.336277100000004,-71.07085295687423,6176268860,0.0,141
6df069d9-5273-32df-bee8-b6a5a20c2ece,Cape Cod Vet Center,474 West Main Street,Hyannis,MA,02601,41.650307,-70.313515,508-778-0124 Or 508-778-0124,0.0,87
9d41e4fc-9507-3ddb-82ad-966046fca031,ODD FELLOWS HOME OF MASSACHUSETTS,104 RANDOLPH ROAD,WORCESTER,MA,016062465,42.29955605000001,-71.79838133819244,5088536687,0.0,88
71a1e089-024e-3255-a536-9204586fa4fc,MAPLEWOOD MAYFLOWER PLACE SNF LLC,1 GORHAM IS,WEST YARMOUTH,MA,026733200,41.6501114,-70.2411312,2035574777,0.0,1
5b0cd0a0-f277-3a66-bee6-d64b5be4a3f5,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH ST,PITTSFIELD,MA,012015493,42.4600752,-73.2492795834909,4134472000,0.0,2
c1986c0c-f756-3596-8f90-08adacf220fe,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,73 CHESTNUT STREET,SAUGUS,MA,019061605,42.4573919,-70.9918055,7812338123,0.0,3
ad2dab07-4f85-3950-baaa-7c7cd2aa770c,UNIVERSITY OF MA MED CTR-ESRD,55 LAKE AVENUE NORTH,WORCESTER,MA,016550002,42.2774799,-71.76166994969458,5088560011,0.0,57
67d2f85b-ddc7-3ed0-b90b-6fa5b7b8358a,CHARLES RIVER COMMUNITY HEALTH  INC,43 FOUNDRY AVE,WALTHAM,MA,024538313,42.37050535,-71.21908334877376,6177830500,0.0,61
e4dbbb2f-5a51-341d-b5a5-dd91b968b217,ROYAL NORWELL NURSING & REHABILITATION CENTER LLC,329 WASHINGTON ST,NORWELL,MA,020611737,42.16319935,-70.86354427737673,7816594901,0.0,4
d3335d07-2a2c-35d7-9b87-c022393b6793,VICTORIA HAVEN NURSING FACILITY,137 NICHOLS STREET,NORWOOD,MA,020622009,42.1930792,-71.20868232395514,7817620858,0.0,12
0d1570ab-371c-3898-9397-95905d8c5166,TUFTS MEDICAL CENTER  INC,750 WASHINGTON ST,BOSTON,MA,021111552,42.3499038,-71.0631836,6176365442,0.0,44
1853aeef-5897-326a-80d6-aa4b0459eb6d,BARRINGTON URGENT CARE PC,381 WICKENDEN ST,ATTLEBORO,MA,027032247,41.9438129,-71.2806515,4014337550,0.0,6
4b7e26e6-e5b1-38c9-b4ac-fde9a0f93177,FATHER BILL'S PLACE,38 BROAD STREET,QUINCY,MA,021694604,42.2560352,-70.99469254391217,8576541706,0.0,4
f3030ee3-dfa5-3595-b684-9769e52a580a,OVERLOOK HOSPICE SERVICES,88 MASONIC HOME ROAD  DAVENPORT BLDG  2ND FL,WEST SPRINGFIELD,MA,010891357,42.105237,-72.6213712,5087651515,0.0,1
94dda4e1-7476-367a-b1f8-37ea7f61a1b7,WHITTIER REHABILITATION HOSPITAL - BRADFORD,145 WARD HILL AVENUE,WESTBOROUGH,MA,015811017,42.2694308,-71.6129907,9783728000,0.0,52
c56fe86b-652f-3359-ad8e-4b8502d94cb9,BEAR MT WEST ROXBURY LLC,5060 WASHINGTON ST,WEST ROXBURY,MA,021324738,42.2649902,-71.15254191018812,6173235440,0.0,2
2ca615f3-87f7-3283-a447-d919a883b676,HANOVER FAMILY HEALTH & URGENT CARE PC,1399 WASHINGTON ST,HANOVER,MA,023391653,42.1441354,-70.8440854,7818290895,0.0,12
c0a33465-d309-3d2a-932e-9d554a7cc19c,T MASSACHUSETTS  LLC,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,7743667000,0.0,103
51d38e67-9350-39b8-bbb3-91cc879ae415,HIGHLANDS  THE,335 NICHOLS ROAD,FITCHBURG,MA,014201932,42.598254850000004,-71.80841914533654,9783434411,0.0,20
80646050-1c76-3046-bbc8-fd5f0b7c34e6,COMMUNITY HEALTH CONNECTIONS  INC,140 ARNHOW FARM ROAD,FITCHBURG,MA,014201369,42.5903661,-71.8119837,9788788100,0.0,70
0a689d33-2b0d-3942-8de8-e28812e91c69,MEASURED WELLNESS LLC,47 SEAVERNS AVE # 5,BROOKLINE,MA,024463806,42.3317642,-71.1211635,5137482498,0.0,44
cac6f8b3-eafd-31b3-9fa3-8015752ccc2c,VHS ACQUISITION SUBSIDIARY NUMBER 7 INC,123 SUMMER ST,WORCESTER,MA,016081216,42.26496835,-71.79655403681465,5083636211,0.0,271
6e517750-a29e-3170-a02b-5733ff523458,TREE OF LIFE HEALTHCARE ASSOCIATES,101 BARRY RD,WORCESTER,MA,016091275,42.3030701,-71.8333408960994,5087677931,0.0,8
0be0e035-8dad-387e-bbdd-a5a469c4311f,PODIATRY HEALTHCARE P.C.,480 MAPLE ST,DANVERS,MA,019234065,42.584178050000006,-70.97197467750539,9783048403,0.0,53
8ec2ca51-abb4-35dd-b90f-6c6aad6d2124,ALLIANCE HEALTH AT ROSEWOOD,22 JOHNSON STREET,PEABODY,MA,019602311,42.54644385,-70.99288129112277,9785358700,0.0,9
8af3b144-0e1a-3c90-937d-81a4ed026080,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,020623489,42.1886973,-71.2005241,7817694000,0.0,81
86f41096-d81f-3e26-b770-b26adc017d3e,SOUTH COVE MANOR NURSING & REHABILITATION CENTER,288 WASHINGTON STREET,QUINCY,MA,021695523,42.24983615,-70.9902487341626,6174230590,0.0,1
b014aec7-7bd8-351f-8808-3e280cbc5be6,STEWARD HOLY FAMILY HOSPITAL INC,70 EAST ST,HAVERHILL,MA,018306700,42.7777829,-71.0767724,9786870151,0.0,11
125eccb3-d003-34ea-9bd8-360dff059782,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,DEDHAM,MA,020266146,42.2489143,-71.1755732,6177545800,0.0,518
51e96f40-2058-378a-b3bd-d83c50d5cbcb,TENDER LOVING CARE HEALTH CARE SERVICES OF NEW ENGLAND  LLC,200 NICKERSON RD STE 110,PLYMOUTH,MA,023602480,41.75001,-70.632075,5083837000,0.0,28
aad05540-c9cb-3805-b3c4-f9b9d9b42b2e,RIVER'S EDGE PRIMARY CARE LLC,821 E MAIN ST STE 3,CHICOPEE,MA,010206306,42.155774795300516,-72.55672263289513,4136956774,0.0,28
eea92149-820f-301f-911e-b170e8312842,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,016102177,42.26496835,-71.79655403681465,5083635000,0.0,1
19a3afba-b409-3650-a0ab-f3faf6e391ef,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,199 REEDSDALE RD,WALTHAM,MA,024511433,42.3756401,-71.2358004,6176964600,0.0,8
0e9d0119-1157-35a0-8bb5-7e0aa3041928,CARING HEALTH CENTER  INC,1049 MAIN STREET,SPRINGFIELD,MA,011032114,42.09977055,-72.58470990760483,4136931007,0.0,72
76b7dbb5-0a02-32a4-9a01-3511f7e45016,CARDIGAN NURSING & REHABILITATION CENTER,59 COUNTRY WAY,SCITUATE,MA,020663746,42.1806871,-70.74862935148246,7815459477,0.0,12
25c85bcc-7e25-36bc-89e8-08e0d473db23,A&A HEALTHCARE LLC,138 S MAIN ST STE 14,MILFORD,MA,017573272,42.1270746,-71.51639128815474,5082414877,0.0,47
d9b71ccf-6649-3555-9e99-44eac0af257f,SERENITY HILL NURSING CENTER,655 DEDHAM ST,WRENTHAM,MA,020931135,42.084901,-71.30689224201797,5083843400,0.0,2
2fb77691-5353-358a-bc94-90af77dd654b,NASHOBA VALLEY MEDICAL CENTER  A STEWARD FAMILY HOSPITAL INC,200 GROTON RD,AYER,MA,014321168,42.577352149999996,-71.57414587343038,9787849000,0.0,4
d6c165ec-d9ca-35a5-9bc8-2061cbfb83a2,CHELMSFORD FAMILY PRACTICE  PC,10 ADAMS ST,NORTH CHELMSFORD,MA,018631780,42.6389249,-71.3840196,9782513159,0.0,27
cbebae9e-f95e-3d2c-9712-289ea8d6aeec,ARBOUR HOSPITAL  THE,49 ROBINWOOD AVENUE,QUINCY,MA,021698130,42.2509914,-71.0037374,6175224400,0.0,105
1cec4304-9757-3a10-ad4f-7e2090c56131,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVE N,WORCESTER,MA,016550002,42.2774799,-71.76166994969458,5083340254,0.0,11
5862e05c-9533-3f7a-8f73-215d50f5ee2f,HEBREW REHABILITATION CENTER,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,6173258000,0.0,73
ec7e487e-7e78-3eac-a9ee-37f8de98a0f9,COLONY CENTER FOR HEALTH & REHABILITATION,277 WASHINGTON STREET,ABINGTON,MA,023512489,42.10060947239023,-70.94967338146704,7818710200,0.0,6
471f7ca2-38f8-3080-8109-187c73ec0b1f,SALEM FAMILY HEALTH CENTER,27 CONGRESS ST,SALEM,MA,019707308,42.518722068313224,-70.88940635956651,9787448388,0.0,47
a5577e5c-b886-37a0-8eee-8ff6feb7ea6b,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN ST,CAMBRIDGE,MA,021385502,42.3741033,-71.13417575971958,6174923500,0.0,333
20df65a4-7567-3066-b680-0f71b0c31d38,HENRY HEYWOOD MEMORIAL HOSPITAL,242 GREEN ST,GARDNER,MA,014401336,42.58685735,-71.98748072431209,9786323420,0.0,47
5581e43d-0463-3a0b-afc7-a60aea5ac96c,GREATER LAWRENCE FAMILY HEALTH CENTER INC,57 RIVER RD,ANDOVER,MA,018101144,42.69112645,-71.19636086287642,9786868521,0.0,32
8269bd00-d9ff-3bda-a585-9587bc1d330b,WINCHESTER NURSING CENTER  INC,223 SWANTON ST,WINCHESTER,MA,018901968,42.4616579,-71.13927131946744,7817299595,0.0,1
9485907a-9f9c-3c19-a424-b402ee8f99c2,ST FRANCIS REHABILITATION & NURSING CENTER,101 PLANTATION STREET,WORCESTER,MA,016043025,42.258026400000006,-71.78384882397785,5087558605,0.0,4
b7866c75-5e56-36b0-b9c5-c63051677b69,PLYMOUTH BAY INTERNAL MEDICINE,45 RESNIK RD,SANDWICH,MA,02563,41.7579043,-70.4968152,5087462696,0.0,53
9656a864-3b93-356f-9fa6-d7988e249977,ENRICH WELLNESS HEALTH CENTER LLC,950 N MAIN ST STE 203,RANDOLPH,MA,023683064,42.1871612,-71.0568102,5088120706,0.0,33
845fbd9b-2d1c-39a8-8261-28ae40e4fab2,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,UPTON,MA,015681431,42.1700209025178,-71.59409308099494,5084731190,0.0,275
946ec45f-5c4a-361f-b158-927144864133,COMPASSUS - GREATER WESTERN MASSACHUSETTS,19 MIDSTATE DRIVE  SUITE 130,AUBURN,MA,015011856,42.1894693,-71.85604765,5088452379,0.0,2
bac9dc0c-cb0f-3fa6-aa12-819dd0fb922a,CAMBRIDGE PUBLIC HEALTH COMMISSION,1493 CAMBRIDGE ST,SOMERVILLE,MA,021452935,42.3875968,-71.0994968,6176651000,0.0,89
84d5768f-3a21-3da9-aad2-bbf7a3ae2700,LOWELL FAMILY MEDICAL CARE PC,817 MERRIMACK ST,LOWELL,MA,018543548,42.650296999999995,-71.32263756223612,9784530550,0.0,113
9ce6072b-d039-3cde-8eaf-950211b8ae88,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,147 S MAIN ST,MIDDLETON,MA,019492446,42.585787222720036,-71.00861442427218,9787742555,0.0,51
af8566eb-8918-3ec7-ba44-92b6a2cf8097,NORTH SHORE MEDICAL CENTER INC,81 HIGHLAND AVE,SALEM,MA,019702714,42.5112107,-70.90516241826194,9787410522,0.0,38
d4a03501-69f6-3a89-ac27-ed25976fdb6f,LIFE CARE CENTER OF STONEHAM,25 WOODLAND ROAD,STONEHAM,MA,021801705,42.450448800000004,-71.09076944938434,7816622545,0.0,27
ecd3b321-0a8a-3ce6-81f0-982dd77fce43,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVE,NEWBURYPORT,MA,019503867,42.81369325,-70.89091645747592,9784631000,0.0,87
4f5e8f16-a31b-3071-8556-d7188ede313d,HOLYOKE MEDICAL CENTER INC,575 BEECH ST,HOLYOKE,MA,010402223,42.20105435,-72.628169560868,4135342805,0.0,30
9a20d707-68e4-32c0-b2b2-2f5d5c2012cd,CLARITY HEALTH & WELLNESS LLC,131 CAMBRIDGE ST STE 1,BURLINGTON,MA,018033711,42.50284395,-71.19574553661971,7812652572,0.0,44
f90ef475-defe-363d-a926-573b38f804a2,PRIMARY CARE FOR ADULTS PLLC,54 HOPEDALE ST,HOPKINTON,MA,017481672,42.2288875,-71.5196439,5084738373,0.0,20
071a898d-3535-39fd-bf61-d33301aacd04,TRANQUIL MIND & WELLNESS,104 CHARLES ELDRIDGE RD,LAKEVILLE,MA,023471370,41.8459353,-70.9494854,5089471683,0.0,35
41f66e18-8eb7-32f2-9371-7df5bf2b8d21,AMBULATORY EMPLOYEE INDUSTRIAL OCCUPATIONAL AND URGENT HEALTHCARE,170 UNIVERSITY DRIVE,GREENFIELD,MA,013011238,42.6097476,-72.5979752,4133874556,0.0,2
a25107f7-f4f5-36fc-98e4-f3e1b5875c91,MASS GENERAL BRIGHAM URGENT CARE LLC,1285 BEACON ST,WOBURN,MA,018012157,42.4979478,-71.1684508,6177516205,0.0,32
0e6c3ad1-24c1-34cb-bb6d-e8438fa319e2,URGENT CARE OPERATIONS PC,50 DODGE ST,SWAMPSCOTT,MA,019071300,42.4699241,-70.9171507,9789222171,0.0,34
b4ca31a9-9d34-3ea1-93c4-443941622304,COMMUNITY HEALTH CENTER OF FRANKLIN COUNTY INCORPORATED,102 MAIN ST,GREENFIELD,MA,013013224,42.5879173,-72.6055828841603,4133258500,0.0,73
3662bcd2-07cc-364c-bd86-161bb738aacf,ALLIANCE HOSPICE CARE LLC,1340 CENTRE ST STE 208,NEWTON,MA,024611900,42.3281027,-71.19582114345262,6176634881,0.0,1
bdd9ad72-443a-3563-a626-4c45f6d058b2,COMFORT HOME CARE  LLC,147 PELHAM STREET,WORCESTER,MA,016072105,42.265209,-71.814005,9786854700,0.0,6
e87cda4c-1ad8-3a9e-b55f-7bfe987610ce,COMMUNITY HEALTH CONNECTIONS,326 NICHOLS RD,FITCHBURG,MA,014201914,42.5974358,-71.80761197366103,9788788100,0.0,81
62ccfb55-1f60-3450-a607-706bedc9ef4e,120 MURRAY STREET OPERATIONS LLC,120 MURRAY STREET,MEDFORD,MA,021551300,42.42974035,-71.08853906104483,7813910800,0.0,2
f68ebf98-ba5b-35af-b2bd-da56cc5b13be,SERENITY HOSPICE LLC,270 LITTLETON RD STE 22,WESTFORD,MA,018863524,42.5569148,-71.4366336131239,9787712619,0.0,1
9adfae03-673d-365d-9052-f705098fa3e4,THE SHRINERS HOSPITAL FOR CHILDREN,51 BLOSSOM ST,BOSTON,MA,021142699,42.36305545,-71.06643399281765,1617722300,0.0,179
48a07866-e8d7-3268-aa3c-ca3237c8e6f3,BOSTON PAIN CLINIC & PRIMARY CARE PC,188 PROVIDENCE ST,HYDE PARK,MA,021361861,42.2682551,-71.12174592925336,6173612166,0.0,109
89171335-b9c0-3326-98d6-a837d432b9fd,WHITTIER REHABILTATION HOSPITAL,150 FLANDERS ROAD,LYNN,MA,019042915,42.466763,-70.9494939,5088712063,0.0,37
01bde980-bf89-3138-8912-7360dff33247,LE & CHANG FAMILY URGENT CARE PC,456 PARK AVE,WORCESTER,MA,016101254,42.25512735,-71.82580924803523,5086851517,0.0,9
217cb6f6-e822-3831-9d9d-ffa104971042,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,2 REHABILITATION WAY,WOBURN,MA,018016003,42.46352265,-71.161925472006,7819355050,0.0,44
e2a8b444-9b8f-36ff-84c4-05ee98589482,WHITLEY WELLNESS LLC,8 SHIPWAY PL # C-8,CHARLESTOWN,MA,021294301,42.3778749,-71.0619957,3254399799,0.0,40
71f4c23f-7559-31ff-8f42-a672e80b85a2,SPAULDING REHABILITATION HOSPITAL,300 FIRST AVENUE,WESTBOROUGH,MA,015812831,42.2694308,-71.6129907,6177206400,0.0,12
3517aff1-b163-3cd5-8fff-19710fcdc1b7,KINDRED HOSPICE,400 HEMENWAY STREET,MARLBOROUGH,MA,017526762,42.36006255767826,-71.5077613040944,5082290912,0.0,1
a1e6fb9c-542a-3e6f-a830-2a9e87769075,UPHAMS CORNER HEALTH COMMITTEE INC,500 COLUMBIA ROAD,DORCHESTER,MA,021252424,42.3147979,-71.067633,6178259206,0.0,23
18d2c9c2-4b92-3664-9b8e-419aff3ce942,ALLIANCE HEALTH AT BRAINTREE,175 GROVE STREET,BRAINTREE,MA,021847253,42.19127375,-70.99279579751581,7818482050,0.0,6
121b0ad1-1beb-3caa-9271-3d3f726bb727,PATRIOT URGENT CARE PROFESSIONALS PC,1030 MAIN STREET,WALTHAM,MA,024517447,42.375828,-71.2527956,7818946900,0.0,17
f6ba791e-fe68-3596-bef4-60751db6a60e,VNA & HOSPICE OF GREATER MILFORD,37 BIRCH STREET,MILFORD,MA,017575501,42.1424349,-71.48943173357203,5084730862,0.0,5
2fc3d86d-4194-3ad1-bb8a-99d5d34119a1,QUINCY PRIMARY HEALTHCARE PC,300 CONGRESS ST STE 203,QUINCY,MA,021690907,42.2345525,-71.01493330273374,6174811771,0.0,95
e1892a2c-6dca-3c4c-93b7-0e00a9eb8b61,PRIMARY & PREVENTIVE CARE  INC.,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,7818263146,0.0,175
67cade01-dcfe-37b7-8e2c-b712d9e6fbba,RUTLAND FAMILY HEALTH CENTER,694 MAIN ST,HOLDEN,MA,015201862,42.3406819,-71.8390289,5088866500,0.0,39
11a40a26-a5a3-331d-aef0-d06dd90e2b4e,CAPE COD PRIMARY CARE LLC,10 OSTERVILLE WEST BARNSTABLE RD,YARMOUTH PORT,MA,026752000,41.7020544,-70.249465,5084282620,0.0,54
b954c464-11ea-312b-a3f8-1350775bfa54,CHELSEA JEWISH HOSPICE AND PALLIATIVE CARE,123 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,6178890779,0.0,15
19f958ef-57cf-33c1-b068-14b32a980813,DRACUT FAMILY HEALTHCARE,155 BROADWAY RD,DRACUT,MA,018262754,42.67578279999999,-71.29320171860073,9784580475,0.0,52
f0214766-e2d0-3793-b2b6-4e1ea5df2a87,HOLYOKE RETIREMENT COMMUNITY  INC.,298 JARVIS AVE,HOLYOKE,MA,010401288,42.2087949,-72.6430892731527,4134472652,0.0,1
